FIPS_Code,Less_hschool_diploma_2015_2019,Hschool_diploma_only_2015_2019,some_college,Fouryr_college_degree_or_higher,Value,state,county_name,total_votes,winning_party
8039,600,"4,422","6,740",35.8,1514,COLORADO,ELBERT,4490,DEMOCRAT
8041,"26,003","92,340","159,628",38.5,61692,COLORADO,EL PASO,202828,REPUBLICAN
8043,"3,668","14,532","11,922",18.5,6361,COLORADO,FREMONT,7369,DEMOCRAT
8045,"4,685","10,623","11,811",31,5694,COLORADO,GARFIELD,15427,DEMOCRAT
8047,76,"1,055","1,844",39.6,421,COLORADO,GILPIN,2223,DEMOCRAT
8049,629,"3,100","3,456",38,1271,COLORADO,GRAND,4883,REPUBLICAN
8051,278,"1,687","2,677",56.2,1920,COLORADO,GUNNISON,7132,DEMOCRAT
8053,44,160,178,45.7,72,COLORADO,HINSDALE,353,REPUBLICAN
8055,396,"1,546","2,171",21.1,1349,COLORADO,HUERFANO,2203,REPUBLICAN
8057,123,274,382,20,175,COLORADO,JACKSON,681,REPUBLICAN
8059,"22,750","84,160","120,528",45.2,41258,COLORADO,JEFFERSON,218396,DEMOCRAT
8061,43,355,385,21.4,188,COLORADO,KIOWA,98,DEMOCRAT
8063,544,"1,957","1,725",18.7,927,COLORADO,KIT CARSON,662,DEMOCRAT
8065,905,"1,433","1,426",32.3,913,COLORADO,LAKE,2303,DEMOCRAT
8067,"1,771","7,958","12,456",44.2,6127,COLORADO,LA PLATA,20548,DEMOCRAT
8069,"9,396","43,024","67,178",47.3,35894,COLORADO,LARIMER,91489,REPUBLICAN
8071,"1,279","3,103","4,087",19.5,2407,COLORADO,LAS ANIMAS,4284,REPUBLICAN
8073,374,"2,243",982,12.6,793,COLORADO,LINCOLN,470,DEMOCRAT
8075,"1,577","5,114","5,401",20.2,2389,COLORADO,LOGAN,8087,REPUBLICAN
8077,"9,849","28,768","36,165",28.2,16840,COLORADO,MESA,56894,REPUBLICAN
8079,18,110,245,46.5,72,COLORADO,MINERAL,427,REPUBLICAN
8081,"1,004","3,447","2,879",17.6,1611,COLORADO,MOFFAT,5670,REPUBLICAN
8083,"1,852","5,449","5,801",29.6,3856,COLORADO,MONTEZUMA,9306,REPUBLICAN
8085,"3,266","9,344","9,627",25.2,5565,COLORADO,MONTROSE,7687,DEMOCRAT
8087,"3,879","5,759","5,547",17.5,3386,COLORADO,MORGAN,9593,REPUBLICAN
8089,"1,552","3,875","4,452",18.6,4297,COLORADO,OTERO,5756,REPUBLICAN
8091,86,613,"1,312",47.8,342,COLORADO,OURAY,2365,DEMOCRAT
8093,327,"4,373","5,233",29.8,1602,COLORADO,PARK,6991,REPUBLICAN
8095,322,927,884,23.8,435,COLORADO,PHILLIPS,486,DEMOCRAT
8097,425,"2,332","2,607",60.8,1099,COLORADO,PITKIN,8989,DEMOCRAT
8099,"1,516","2,027","2,806",18.3,2159,COLORADO,PROWERS,4008,REPUBLICAN
8101,"11,721","33,019","44,046",21.8,29187,COLORADO,PUEBLO,43772,DEMOCRAT
8103,342,"1,328","1,585",22.7,624,COLORADO,RIO BLANCO,561,DEMOCRAT
8105,992,"2,459","2,331",24.5,1591,COLORADO,RIO GRANDE,3660,REPUBLICAN
8107,588,"3,751","4,960",49.8,1820,COLORADO,ROUTT,5925,REPUBLICAN
8109,818,"1,475","1,469",22.1,1726,COLORADO,SAGUACHE,1884,DEMOCRAT
8111,30,125,157,35.7,99,COLORADO,SAN JUAN,342,DEMOCRAT
8113,193,925,"1,338",59.4,804,COLORADO,SAN MIGUEL,3924,DEMOCRAT
8115,210,470,619,19.5,323,COLORADO,SEDGWICK,301,DEMOCRAT
8117,"1,663","4,194","5,270",52.4,1963,COLORADO,SUMMIT,5322,REPUBLICAN
8119,522,"4,354","6,793",37.7,1990,COLORADO,TELLER,5278,DEMOCRAT
8121,275,"1,171","1,423",15.4,556,COLORADO,WASHINGTON,369,DEMOCRAT
8123,"23,401","53,700","65,333",27.5,26547,COLORADO,WELD,96145,REPUBLICAN
8125,759,"2,285","2,156",21.8,1255,COLORADO,YUMA,785,DEMOCRAT
9000,"232,663","666,828","608,139",39.3,343101,,,,
9001,"64,195","138,177","132,514",47.9,83047,CONNECTICUT,FAIRFIELD,297505,DEMOCRAT
9003,"64,286","165,917","155,526",38.1,93694,CONNECTICUT,HARTFORD,283368,DEMOCRAT
9005,"9,482","40,214","37,265",35.4,12741,CONNECTICUT,LITCHFIELD,55601,REPUBLICAN
9007,"6,904","30,810","31,320",42.2,11024,CONNECTICUT,MIDDLESEX,56848,DEMOCRAT
9009,"59,146","183,255","145,797",35,99423,CONNECTICUT,NEW HAVEN,242630,DEMOCRAT
9011,"14,425","55,525","55,371",33.3,19739,CONNECTICUT,NEW LONDON,79459,DEMOCRAT
9013,"4,786","25,936","25,192",41.8,10559,CONNECTICUT,TOLLAND,44151,DEMOCRAT
9015,"9,439","26,994","25,154",24.3,12874,CONNECTICUT,WINDHAM,29141,REPUBLICAN
10000,"66,816","209,449","178,917",32,106227,,,,
10001,"14,834","38,843","36,347",23.7,22195,DELAWARE,KENT,44552,DEMOCRAT
10003,"32,032","118,233","94,434",36.2,56289,DELAWARE,NEW CASTLE,88364,REPUBLICAN
10005,"19,950","52,373","48,136",28.3,27742,DELAWARE,SUSSEX,71230,REPUBLICAN
11000,"44,850","83,185","76,822",58.5,94985,,,,
11001,"44,850","83,185","76,822",58.5,94985,,,,
12000,"1,767,583","4,276,237","4,450,224",29.9,2681832,,,,
12001,"11,957","34,349","45,426",43.3,46916,FLORIDA,ALACHUA,89704,DEMOCRAT
12003,"2,726","8,115","5,699",13.2,3914,FLORIDA,BAKER,2037,DEMOCRAT
12005,"11,994","39,827","46,154",23.7,20643,FLORIDA,BAY,66097,REPUBLICAN
12007,"4,049","8,036","5,835",9.9,5011,FLORIDA,BRADFORD,3160,DEMOCRAT
12009,"33,886","122,936","146,837",30.2,55578,FLORIDA,BREVARD,207883,REPUBLICAN
12011,"150,481","372,500","397,726",32.4,237486,FLORIDA,BROWARD,618752,DEMOCRAT
12013,"2,431","4,375","2,717",9.5,2508,FLORIDA,CALHOUN,5274,REPUBLICAN
12015,"14,035","51,644","48,724",23.4,21188,FLORIDA,CHARLOTTE,73243,REPUBLICAN
12017,"13,432","42,963","37,992",18.3,22291,FLORIDA,CITRUS,65352,REPUBLICAN
12019,"11,852","44,850","51,802",24.9,18095,FLORIDA,CLAY,84480,REPUBLICAN
12021,"36,295","72,916","70,200",36.4,35928,FLORIDA,COLLIER,77621,DEMOCRAT
12023,"6,721","17,782","16,754",14.9,10338,FLORIDA,COLUMBIA,8914,DEMOCRAT
12027,"6,993","11,586","4,806",11.5,7626,FLORIDA,DESOTO,8313,REPUBLICAN
12029,"2,701","5,420","3,104",10.4,3338,FLORIDA,DIXIE,6759,REPUBLICAN
12031,"65,245","177,939","204,275",30,126963,FLORIDA,DUVAL,252556,DEMOCRAT
12033,"20,096","57,442","77,512",26.5,46519,FLORIDA,ESCAMBIA,96674,REPUBLICAN
12035,"6,514","28,792","27,508",25.1,11049,FLORIDA,FLAGLER,43043,REPUBLICAN
12037,"1,764","3,154","2,493",18.8,1995,FLORIDA,FRANKLIN,4675,REPUBLICAN
12039,"6,485","11,639","8,812",16.2,8472,FLORIDA,GADSDEN,7465,REPUBLICAN
12041,"1,793","5,168","3,666",13.4,2601,FLORIDA,GILCHRIST,7895,REPUBLICAN
12043,"2,604","3,902","2,567",11.2,2377,FLORIDA,GLADES,3782,REPUBLICAN
12045,"1,739","4,283","3,632",19.2,1848,FLORIDA,GULF,6113,REPUBLICAN
12047,"2,801","4,711","2,053",7.9,3794,FLORIDA,HAMILTON,3815,REPUBLICAN
12049,"3,991","8,576","3,117",10.2,5614,FLORIDA,HARDEE,6122,REPUBLICAN
12051,"8,647","8,659","6,235",8.3,8086,FLORIDA,HENDRY,7906,REPUBLICAN
12053,"16,900","49,113","47,711",18.4,23779,FLORIDA,HERNANDO,70412,REPUBLICAN
12055,"11,274","30,650","23,513",17.2,16519,FLORIDA,HIGHLANDS,34873,REPUBLICAN
12057,"110,378","264,095","272,909",33.5,195684,FLORIDA,HILLSBOROUGH,376367,DEMOCRAT
12059,"3,001","5,727","3,843",10.7,3587,FLORIDA,HOLMES,924,DEMOCRAT
12061,"12,609","36,070","35,313",29.1,18179,FLORIDA,INDIAN RIVER,58872,REPUBLICAN
12063,"6,848","13,490","10,340",12.6,7769,FLORIDA,JACKSON,6766,DEMOCRAT
12065,"1,980","3,809","2,744",22.3,2276,FLORIDA,JEFFERSON,4479,REPUBLICAN
12067,"1,469","2,308","1,463",11.8,1289,FLORIDA,LAFAYETTE,510,DEMOCRAT
12069,"26,877","82,048","85,538",24,39419,FLORIDA,LAKE,83505,DEMOCRAT
12071,"64,308","171,793","162,039",28.2,85295,FLORIDA,LEE,233247,REPUBLICAN
12073,"11,158","32,737","48,716",46.2,58203,FLORIDA,LEON,57453,REPUBLICAN
12075,"4,476","12,179","9,351",12.2,7458,FLORIDA,LEVY,6205,DEMOCRAT
12077,"1,111","2,731","1,262",14.4,1453,FLORIDA,LIBERTY,694,DEMOCRAT
12079,"2,582","5,400","3,707",14,3732,FLORIDA,MADISON,5576,REPUBLICAN
12081,"29,576","86,265","85,719",29.8,44991,FLORIDA,MANATEE,90166,DEMOCRAT
12083,"32,755","97,192","80,597",20.1,52950,FLORIDA,MARION,74858,DEMOCRAT
12085,"11,083","30,513","39,239",34.1,14000,FLORIDA,MARTIN,61168,REPUBLICAN
12086,"355,100","522,159","466,710",29.8,419056,FLORIDA,MIAMI-DADE,617864,DEMOCRAT
12087,"5,105","15,888","18,032",34.4,7239,FLORIDA,MONROE,25693,REPUBLICAN
12089,"5,316","19,369","18,344",29.6,7951,FLORIDA,NASSAU,42566,REPUBLICAN
12091,"10,654","34,653","51,191",31.1,21866,FLORIDA,OKALOOSA,79798,REPUBLICAN
12093,"6,608","11,434","7,627",11.3,7189,FLORIDA,OKEECHOBEE,4390,DEMOCRAT
12095,"103,704","220,379","267,476",34.6,171599,FLORIDA,ORANGE,395014,DEMOCRAT
12097,"30,805","72,560","78,185",21.8,49803,FLORIDA,OSCEOLA,97297,DEMOCRAT
12099,"123,394","257,316","297,944",36.7,168026,FLORIDA,PALM BEACH,433572,DEMOCRAT
12101,"40,030","126,435","122,704",24,61716,FLORIDA,PASCO,179621,REPUBLICAN
12103,"64,593","207,322","234,393",31.7,108948,FLORIDA,PINELLAS,277450,DEMOCRAT
12105,"71,051","165,074","143,280",20.2,99590,FLORIDA,POLK,194586,REPUBLICAN
12107,"9,501","21,550","14,794",12.3,16318,FLORIDA,PUTNAM,25514,REPUBLICAN
12109,"8,976","37,117","49,792",44.7,16829,FLORIDA,ST. JOHNS,63850,DEMOCRAT
12111,"31,108","75,469","71,562",21.6,34008,FLORIDA,ST. LUCIE,86831,REPUBLICAN
12113,"10,582","32,739","44,953",27.7,17435,FLORIDA,SANTA ROSA,77385,REPUBLICAN
12115,"23,136","96,873","96,364",35.4,33144,FLORIDA,SARASOTA,148370,REPUBLICAN
12117,"18,561","68,681","109,047",39.6,43741,FLORIDA,SEMINOLE,132528,DEMOCRAT
12119,"8,817","34,071","33,639",31.8,11078,FLORIDA,SUMTER,62761,REPUBLICAN
12121,"5,499","12,119","8,700",15.5,7144,FLORIDA,SUWANNEE,4485,DEMOCRAT
12123,"3,418","7,055","4,283",8.3,3792,FLORIDA,TAYLOR,7751,REPUBLICAN
12125,"2,636","4,194","3,356",9.2,2065,FLORIDA,UNION,5133,REPUBLICAN
12127,"37,726","126,218","139,261",23.7,70554,FLORIDA,VOLUSIA,173821,REPUBLICAN
12129,"2,865","8,451","7,749",18.3,3651,FLORIDA,WAKULLA,5351,DEMOCRAT
12131,"5,429","14,252","16,072",28.5,7740,FLORIDA,WALTON,32947,REPUBLICAN
12133,"3,352","7,175","5,116",12.5,4587,FLORIDA,WASHINGTON,9876,REPUBLICAN
13000,"885,498","1,909,067","1,936,098",31.3,1397607,,,,
13001,"3,081","4,758","3,241",9.8,3737,GEORGIA,APPLING,9,REPUBLICAN
13003,"1,705","1,805","1,054",12.2,1887,GEORGIA,ATKINSON,716,REPUBLICAN
13005,"1,318","3,116","2,151",10.5,2080,GEORGIA,BACON,487,REPUBLICAN
13007,436,852,671,12.9,749,GEORGIA,BAKER,466,REPUBLICAN
13009,"4,004","9,873","7,737",23.3,8934,GEORGIA,BALDWIN,5736,REPUBLICAN
13011,"3,125","4,926","3,171",13.4,2454,GEORGIA,BANKS,5116,REPUBLICAN
13013,"8,031","17,703","16,328",19,8021,GEORGIA,BARROW,5885,REPUBLICAN
13015,"11,501","23,463","22,190",18.6,13243,GEORGIA,BARTOW,8,DEMOCRAT
13017,"1,838","5,052","3,016",11.2,3738,GEORGIA,BEN HILL,714,DEMOCRAT
13019,"2,767","5,597","3,319",11.4,3843,GEORGIA,BERRIEN,749,REPUBLICAN
13021,"13,999","30,466","30,093",25.4,33912,GEORGIA,BIBB,8704,DEMOCRAT
13023,898,"3,212","2,270",18.7,2112,GEORGIA,BLECKLEY,942,REPUBLICAN
13025,"2,700","5,691","3,246",8.9,3056,GEORGIA,BRANTLEY,7,REPUBLICAN
13027,"1,645","3,875","3,580",17.8,3372,GEORGIA,BROOKS,6,REPUBLICAN
13029,"1,955","5,675","7,987",33.1,3073,GEORGIA,BRYAN,838,DEMOCRAT
13031,"5,384","11,591","14,110",27,15945,GEORGIA,BULLOCH,8910,REPUBLICAN
13033,"2,933","5,644","4,201",13.2,5197,GEORGIA,BURKE,649,REPUBLICAN
13035,"3,295","7,593","4,017",12.2,3217,GEORGIA,BUTTS,973,DEMOCRAT
13037,"1,277","1,729","1,275",9.1,1608,GEORGIA,CALHOUN,494,REPUBLICAN
13039,"2,917","10,824","11,859",23.9,7219,GEORGIA,CAMDEN,9465,REPUBLICAN
13043,"1,633","2,685","1,943",13,2427,GEORGIA,CANDLER,699,DEMOCRAT
13045,"11,397","24,742","22,367",21.1,17148,GEORGIA,CARROLL,8582,DEMOCRAT
13047,"5,755","15,115","15,257",21.4,6704,GEORGIA,CATOOSA,976,DEMOCRAT
13049,"2,365","3,670","2,304",8.8,2804,GEORGIA,CHARLTON,576,DEMOCRAT
13051,"19,626","47,070","62,379",33.6,40565,GEORGIA,CHATHAM,96,REPUBLICAN
13053,293,"1,452","1,867",29.5,1547,GEORGIA,CHATTAHOOCHEE,455,REPUBLICAN
13055,"4,477","6,862","4,240",8.9,4085,GEORGIA,CHATTOOGA,837,DEMOCRAT
13057,"13,131","37,271","52,311",38.2,16725,GEORGIA,CHEROKEE,6598,DEMOCRAT
13059,"8,525","14,117","17,071",44,30277,GEORGIA,CLARKE,6974,REPUBLICAN
13061,439,797,686,12.5,797,GEORGIA,CLAY,401,REPUBLICAN
13063,"26,680","59,157","55,653",19.5,45655,GEORGIA,CLAYTON,7988,REPUBLICAN
13065,"1,366","1,503","1,119",10,1435,GEORGIA,CLINCH,618,REPUBLICAN
13067,"39,843","93,253","132,007",47.4,62275,GEORGIA,COBB,95513,DEMOCRAT
13069,"6,852","10,497","7,193",13,8048,GEORGIA,COFFEE,995,DEMOCRAT
13071,"7,447","11,456","6,821",12.8,9738,GEORGIA,COLQUITT,6132,REPUBLICAN
13073,"7,261","23,829","32,576",36.4,8747,GEORGIA,COLUMBIA,9546,DEMOCRAT
13075,"2,358","4,108","3,311",13.5,3654,GEORGIA,COOK,538,DEMOCRAT
13077,"10,388","27,378","29,057",30.3,13318,GEORGIA,COWETA,9578,DEMOCRAT
13079,"1,468","3,483","2,839",10.5,1875,GEORGIA,CRAWFORD,827,DEMOCRAT
13081,"2,603","5,698","4,704",14.1,5830,GEORGIA,CRISP,977,REPUBLICAN
13083,"2,139","4,191","3,096",15.2,2038,GEORGIA,DADE,7,REPUBLICAN
13085,"2,247","5,102","4,812",30.6,2267,GEORGIA,DAWSON,9095,REPUBLICAN
13087,"3,101","6,520","5,679",13.8,5915,GEORGIA,DECATUR,832,REPUBLICAN
13089,"54,396","106,359","123,876",44.2,95805,GEORGIA,DEKALB,33634,DEMOCRAT
13091,"2,143","6,570","4,036",14.3,3853,GEORGIA,DODGE,711,REPUBLICAN
13093,"2,214","4,073","2,432",12.1,3236,GEORGIA,DOOLY,951,DEMOCRAT
13095,"9,579","17,371","18,284",21.4,23192,GEORGIA,DOUGHERTY,9124,DEMOCRAT
13097,"11,300","28,110","27,097",28.2,15842,GEORGIA,DOUGLAS,5963,DEMOCRAT
13099,"1,338","2,535","1,924",15.1,2733,GEORGIA,EARLY,799,REPUBLICAN
13101,721,"1,170",628,9.7,861,GEORGIA,ECHOLS,909,REPUBLICAN
13103,"4,608","14,781","12,148",20,5784,GEORGIA,EFFINGHAM,7350,REPUBLICAN
13105,"2,885","5,470","3,461",11.6,3897,GEORGIA,ELBERT,981,REPUBLICAN
13107,"3,186","6,076","3,681",13,4441,GEORGIA,EMANUEL,896,REPUBLICAN
13109,"1,716","2,800","1,555",15.8,2459,GEORGIA,EVANS,741,DEMOCRAT
13111,"2,624","6,556","6,131",21.8,3144,GEORGIA,FANNIN,5730,REPUBLICAN
13113,"3,559","15,941","21,497",46.2,6105,GEORGIA,FAYETTE,7382,REPUBLICAN
13115,"11,383","22,254","17,642",20.9,15537,GEORGIA,FLOYD,7897,REPUBLICAN
13117,"10,430","23,028","35,924",53.1,11024,GEORGIA,FORSYTH,9740,REPUBLICAN
13119,"2,748","6,103","4,185",15.9,3887,GEORGIA,FRANKLIN,647,DEMOCRAT
13121,"52,085","124,030","153,992",52.9,141979,GEORGIA,FULTON,916,REPUBLICAN
13123,"4,076","7,894","5,769",20.4,4543,GEORGIA,GILMER,6863,REPUBLICAN
13125,444,835,525,11.6,486,GEORGIA,GLASCOCK,795,REPUBLICAN
13127,"7,039","15,796","18,645",29.9,12943,GEORGIA,GLYNN,7969,DEMOCRAT
13129,"8,437","13,317","10,807",14.7,7001,GEORGIA,GORDON,9866,REPUBLICAN
13131,"3,364","6,634","4,576",13.9,5276,GEORGIA,GRADY,7,REPUBLICAN
13133,"1,893","4,291","3,225",26.9,2709,GEORGIA,GREENE,844,REPUBLICAN
13135,"71,956","130,107","165,647",36.9,85810,GEORGIA,GWINNETT,90472,REPUBLICAN
13137,"6,173","10,507","7,747",19.3,6515,GEORGIA,HABERSHAM,511,DEMOCRAT
13139,"27,103","35,963","34,866",24.5,27137,GEORGIA,HALL,9215,DEMOCRAT
13141,"1,703","2,841","1,479",8.6,2225,GEORGIA,HANCOCK,641,REPUBLICAN
13143,"3,736","7,186","6,055",14.8,4223,GEORGIA,HARALSON,746,DEMOCRAT
13145,"1,870","5,669","8,870",31.4,2270,GEORGIA,HARRIS,6627,REPUBLICAN
13147,"3,452","6,887","5,378",15.7,3717,GEORGIA,HART,5687,REPUBLICAN
13149,"1,646","3,651","2,091",8.7,1958,GEORGIA,HEARD,677,REPUBLICAN
13151,"12,763","46,090","45,282",28.5,18819,GEORGIA,HENRY,8191,DEMOCRAT
13153,"8,489","27,171","36,365",28.3,17079,GEORGIA,HOUSTON,8163,REPUBLICAN
13155,"1,157","2,507","1,631",15.1,1699,GEORGIA,IRWIN,655,REPUBLICAN
13157,"7,310","14,741","13,398",22.7,7418,GEORGIA,JACKSON,6,REPUBLICAN
13159,"1,662","3,676","2,936",14.2,1748,GEORGIA,JASPER,808,REPUBLICAN
13161,"2,020","3,764","2,949",10.3,3169,GEORGIA,JEFF DAVIS,528,REPUBLICAN
13163,"2,511","4,448","2,634",9.9,3710,GEORGIA,JEFFERSON,8,DEMOCRAT
13165,"1,212","2,618","1,556",7.9,2162,GEORGIA,JENKINS,579,REPUBLICAN
13167,"1,732","3,202","1,398",9.1,1931,GEORGIA,JOHNSON,771,REPUBLICAN
13169,"2,140","7,706","5,951",19.6,3629,GEORGIA,JONES,841,DEMOCRAT
13171,"1,573","4,789","3,860",15.8,2641,GEORGIA,LAMAR,936,DEMOCRAT
13173,"1,372","2,593","1,757",16.5,1871,GEORGIA,LANIER,517,DEMOCRAT
13175,"4,476","13,687","8,424",16.2,11049,GEORGIA,LAURENS,6479,REPUBLICAN
13177,"1,768","5,757","6,903",25.4,2715,GEORGIA,LEE,895,DEMOCRAT
13179,"3,302","11,201","14,511",18.3,8680,GEORGIA,LIBERTY,7129,DEMOCRAT
13181,"1,029","2,287","1,534",15.9,1357,GEORGIA,LINCOLN,904,REPUBLICAN
13183,"1,446","4,069","4,156",17.4,2726,GEORGIA,LONG,6,DEMOCRAT
13185,"9,101","21,391","20,377",25.3,22685,GEORGIA,LOWNDES,5929,DEMOCRAT
13187,"3,113","6,197","5,717",26.4,4432,GEORGIA,LUMPKIN,8138,REPUBLICAN
13189,"2,346","5,878","3,913",14,3792,GEORGIA,MCDUFFIE,898,REPUBLICAN
13191,"1,640","4,133","3,336",17.6,2671,GEORGIA,MCINTOSH,853,DEMOCRAT
13193,"2,516","3,313","2,863",8.8,3249,GEORGIA,MACON,706,DEMOCRAT
13195,"3,394","8,012","5,007",18.5,4608,GEORGIA,MADISON,740,DEMOCRAT
13197,"1,342","2,148","1,750",13.4,1745,GEORGIA,MARION,759,REPUBLICAN
13199,"3,005","5,892","4,377",10.4,4634,GEORGIA,MERIWETHER,980,REPUBLICAN
13201,715,"1,500","1,319",14,1193,GEORGIA,MILLER,530,REPUBLICAN
13205,"3,473","6,023","4,263",9.7,6048,GEORGIA,MITCHELL,818,DEMOCRAT
13207,"2,729","6,344","4,878",26.8,2787,GEORGIA,MONROE,690,DEMOCRAT
13209,"1,102","2,298","1,669",16,1619,GEORGIA,MONTGOMERY,419,DEMOCRAT
13211,"1,582","4,620","3,965",20.7,2109,GEORGIA,MORGAN,938,REPUBLICAN
13213,"7,748","9,912","6,148",10.1,5755,GEORGIA,MURRAY,7689,REPUBLICAN
13215,"15,197","34,791","44,402",25.8,34694,GEORGIA,MUSCOGEE,6579,DEMOCRAT
13217,"9,260","23,398","22,915",19.8,12348,GEORGIA,NEWTON,8103,REPUBLICAN
13219,"1,364","4,820","5,708",52.3,2236,GEORGIA,OCONEE,723,DEMOCRAT
13221,"2,125","4,077","2,496",17.1,1922,GEORGIA,OGLETHORPE,946,REPUBLICAN
13223,"10,991","34,001","34,988",22.6,11461,GEORGIA,PAULDING,9710,REPUBLICAN
13225,"3,006","5,270","5,763",20.5,5203,GEORGIA,PEACH,954,REPUBLICAN
13227,"3,351","7,192","7,013",23.1,3327,GEORGIA,PICKENS,8,REPUBLICAN
13229,"2,153","5,543","3,638",12.6,3157,GEORGIA,PIERCE,923,REPUBLICAN
13231,"1,477","5,214","3,656",17.1,1615,GEORGIA,PIKE,919,REPUBLICAN
13233,"5,838","10,416","7,472",13.7,6816,GEORGIA,POLK,9021,REPUBLICAN
13235,"1,581","3,070","2,600",13.2,2048,GEORGIA,PULASKI,715,DEMOCRAT
13237,"1,947","5,897","4,177",23.4,3316,GEORGIA,PUTNAM,4983,REPUBLICAN
13239,620,622,389,7.1,523,GEORGIA,QUITMAN,88,REPUBLICAN
13241,"1,933","4,199","3,494",24.2,2181,GEORGIA,RABUN,897,DEMOCRAT
13243,"1,194","1,676","1,334",10.3,1635,GEORGIA,RANDOLPH,856,REPUBLICAN
13245,"20,935","41,418","41,393",21.4,41081,GEORGIA,RICHMOND,8584,REPUBLICAN
13247,"6,640","18,584","18,274",26.3,10873,GEORGIA,ROCKDALE,9429,DEMOCRAT
13249,421,"1,182","1,337",13.3,834,GEORGIA,SCHLEY,65,DEMOCRAT
13251,"1,608","4,035","2,582",15.4,3239,GEORGIA,SCREVEN,789,DEMOCRAT
13253,841,"2,294","1,890",16.2,1808,GEORGIA,SEMINOLE,944,REPUBLICAN
13255,"8,078","17,735","10,799",17.8,11537,GEORGIA,SPALDING,8801,REPUBLICAN
13257,"3,125","6,727","3,911",21,3794,GEORGIA,STEPHENS,806,DEMOCRAT
13259,"1,560","1,781",954,12.2,1702,GEORGIA,STEWART,7,DEMOCRAT
13261,"3,533","6,598","5,430",18.3,7420,GEORGIA,SUMTER,837,REPUBLICAN
13263,831,"2,141","1,159",12.1,1210,GEORGIA,TALBOT,955,DEMOCRAT
13265,358,570,207,8.1,345,GEORGIA,TALIAFERRO,96,REPUBLICAN
13267,"4,322","6,817","4,387",13.2,5507,GEORGIA,TATTNALL,818,REPUBLICAN
13269,"1,217","2,124","1,603",12.6,1810,GEORGIA,TAYLOR,624,DEMOCRAT
13271,"3,580","5,695","1,741",8.6,3516,GEORGIA,TELFAIR,958,REPUBLICAN
13273,"1,350","1,939","2,033",11.2,2325,GEORGIA,TERRELL,969,DEMOCRAT
13275,"4,603","9,585","8,690",24.7,7894,GEORGIA,THOMAS,8565,REPUBLICAN
13277,"4,662","8,942","7,515",18.1,8380,GEORGIA,TIFT,9,REPUBLICAN
13279,"3,492","6,587","4,633",16.2,5086,GEORGIA,TOOMBS,6,REPUBLICAN
13281,855,"2,537","2,541",30.1,1376,GEORGIA,TOWNS,984,REPUBLICAN
13283,"1,237","1,923",965,12.4,2043,GEORGIA,TREUTLEN,526,DEMOCRAT
13285,"7,589","16,060","13,380",19,13009,GEORGIA,TROUP,5276,DEMOCRAT
13287,"1,046","2,116","1,751",11.7,2132,GEORGIA,TURNER,788,DEMOCRAT
13289,"1,594","2,377","1,478",11.8,1522,GEORGIA,TWIGGS,878,DEMOCRAT
13291,"1,988","6,173","5,899",22.5,2800,GEORGIA,UNION,7008,REPUBLICAN
13293,"3,177","6,884","5,474",13.4,4932,GEORGIA,UPSON,646,DEMOCRAT
13295,"8,749","17,105","14,622",16.6,10034,GEORGIA,WALKER,994,DEMOCRAT
13297,"7,982","21,932","17,745",21.7,10070,GEORGIA,WALTON,9202,REPUBLICAN
13299,"4,555","9,600","6,613",15.2,8742,GEORGIA,WARE,5900,REPUBLICAN
13301,"1,045","1,550",823,12.3,1372,GEORGIA,WARREN,771,REPUBLICAN
13303,"2,672","6,374","3,464",12.3,3940,GEORGIA,WASHINGTON,719,REPUBLICAN
13305,"3,328","8,405","5,698",13,5116,GEORGIA,WAYNE,736,DEMOCRAT
13307,389,763,449,14.7,477,GEORGIA,WEBSTER,488,REPUBLICAN
13309,"1,039","2,739",911,13.6,1821,GEORGIA,WHEELER,943,REPUBLICAN
13311,"3,103","6,482","6,612",22.7,3259,GEORGIA,WHITE,973,DEMOCRAT
13313,"20,504","19,772","16,324",15.7,13110,GEORGIA,WHITFIELD,8963,REPUBLICAN
13315,"1,138","2,900","1,553",12.2,1991,GEORGIA,WILCOX,743,REPUBLICAN
13317,"1,130","3,048","1,796",13.8,1875,GEORGIA,WILKES,897,DEMOCRAT
13319,973,"3,142","1,454",10.9,1491,GEORGIA,WILKINSON,942,DEMOCRAT
13321,"2,434","6,072","4,155",11,4061,GEORGIA,WORTH,994,DEMOCRAT
15000,"79,721","271,648","314,170",33,124650,,,,
15001,"10,886","42,737","46,398",29.4,26071,HAWAII,HAWAII,58731,DEMOCRAT
15003,"55,514","176,669","211,147",35,74282,HAWAII,HONOLULU,238866,DEMOCRAT
15005,6,17,24,24.2,,,,,
15007,"3,842","15,313","16,988",29.2,6659,HAWAII,KAUAI,21225,DEMOCRAT
15009,"9,473","36,912","39,613",27.2,17638,HAWAII,MAUI,47305,DEMOCRAT
16000,"102,929","305,181","399,909",27.6,193741,,,,
16001,"14,898","68,859","105,494",38.5,44023,IDAHO,ADA,130699,REPUBLICAN
16003,313,"1,119","1,098",21.2,539,IDAHO,ADAMS,591,DEMOCRAT
16005,"4,095","14,352","20,715",27.8,11554,IDAHO,BANNOCK,23331,REPUBLICAN
16007,258,"1,527","1,441",18.9,717,IDAHO,BEAR LAKE,350,DEMOCRAT
16009,807,"2,491","2,198",15.2,1415,IDAHO,BENEWAH,977,DEMOCRAT
